ID	Delay	Delay2	Latency	Latency2	Success_Ratio	Energy	Hops	txPackets	rxPackets	ShortestPath	LongestPath	Orchestrators	Neighbors	Paths	Distance	DevFast	DevMedium	DevSlow	LoadSmall	LoadMedium	LoadBig
226	49.3356	50.901	0.828423	2.3938	83.3333	0.69123	13	8	6	1	5	4	19	24	743	0	2	7	0	1	8
737	44.9013	46.9825	2.42173	4.50293	71.4286	0.691168	20	10	6	1	7	4	19	24	1257	2	1	6	0	2	7
129	51.3163	56.2878	2.86263	7.83413	62.5	0.690852	29	13	7	1	7	3	18	43	1128	0	0	8	2	0	6
691	44.413	48.8588	2.8593	7.30515	62.5	0.690616	34	13	7	1	10	3	19	43	1245	1	2	5	2	0	6
184	69.2517	71.8318	1.29804	3.87818	78.5714	0.690604	16	11	8	1	6	3	20	43	1078	0	2	6	0	0	8
750	50.4288	56.1865	2.19508	7.95279	92.3077	0.690379	29	10	9	1	9	3	19	43	1053	0	2	6	0	4	4
789	53.302	55.7277	0.96513	3.3908	92.3077	0.690305	22	10	9	1	5	3	19	43	966	0	2	6	0	5	3
42	52.6136	56.2027	1.81925	5.40829	90.9091	0.690229	21	7	6	2	5	4	19	24	1160	2	2	5	0	0	9
455	71.0745	76.0346	0.957224	5.91728	87.5	0.690228	36	14	12	1	13	2	17	62	1116	1	1	5	1	2	4
496	51.5425	52.6944	0.748118	1.90006	83.3333	0.689905	15	7	5	2	6	4	19	24	1098	2	2	5	0	0	9
27	65.0629	67.4017	1.11533	3.45412	100	0.689822	19	8	8	1	3	3	18	43	1255	0	0	8	2	0	6
978	69.9052	73.3868	1.9515	5.43316	77.7778	0.689817	15	15	11	1	3	3	19	43	780	0	2	6	0	0	8
731	155.012	158.876	1.99666	5.86045	77.7778	0.689767	47	17	13	1	11	1	18	81	1227	0	1	5	0	1	5
31	73.7675	76.885	1.91382	5.03136	75	0.689366	20	13	9	1	5	3	18	43	937	0	0	8	0	0	8
658	44.6917	47.0765	1.01838	3.40324	81.25	0.689345	21	13	10	1	7	3	18	43	748	0	3	5	2	0	6
481	55.8096	57.3438	0.975863	2.51001	84.6154	0.689339	23	10	8	2	6	3	20	43	964	0	2	6	0	2	6
229	51.0434	55.6035	1.68926	6.24933	75	0.689269	38	17	12	1	8	3	18	43	1245	1	1	6	0	2	6
940	57.8199	59.1855	0.50552	1.87107	85.7143	0.689143	18	11	9	1	5	3	18	43	1231	0	2	6	0	2	6
961	44.2533	49.1822	1.65251	6.58145	92.3077	0.6891	22	10	9	1	6	3	20	43	987	0	2	6	1	4	3
688	66.1497	70.9146	1.49606	6.26099	85.7143	0.689072	15	11	9	1	4	3	20	43	943	0	2	6	0	1	7
833	59.9826	63.0535	1.39412	4.46501	92.3077	0.68885	46	11	10	2	15	2	18	62	1304	0	3	4	1	0	6
195	37.6845	39.5374	1.24424	3.09713	61.5385	0.688837	27	10	5	1	10	3	19	43	1114	0	3	5	3	0	5
932	46.6454	48.8726	1.21159	3.43883	76.9231	0.688746	30	10	7	2	7	3	18	43	1225	2	3	3	0	2	6
494	64.5773	72.2778	2.34046	10.0409	85.7143	0.688403	33	11	9	1	7	3	18	43	972	0	0	8	0	2	6
267	57.5417	59.5056	2.02735	3.99117	92.3077	0.688207	31	10	9	3	6	3	18	43	1299	0	2	6	0	4	4
396	52.721	56.2302	0.897161	4.40638	82.3529	0.688123	40	14	11	1	11	3	20	43	1030	0	3	5	0	1	7
86	68.8523	71.542	0.898667	3.58833	76.4706	0.688107	24	14	10	1	7	3	19	43	930	0	2	6	0	0	8
466	66.2169	67.5991	0.802516	2.18469	76.9231	0.688078	25	10	7	1	9	3	19	43	1040	0	2	6	0	1	7
313	42.9007	44.8735	0.907517	2.88035	84.6154	0.688071	25	10	8	2	7	3	19	43	1346	0	2	6	4	0	4
918	105.751	109.679	1.64713	5.57486	57.8947	0.68807	58	18	10	2	18	1	19	81	1442	1	2	3	0	4	2
689	50.2583	53.7747	0.904128	4.4205	80	0.688007	24	12	9	1	8	3	19	43	675	1	2	5	0	1	7
576	50.2456	52.1902	1.11184	3.05642	73.3333	0.687553	23	12	8	1	10	3	19	43	972	1	2	5	0	2	6
618	75.5232	79.2631	2.00884	5.74867	71.4286	0.687542	26	11	7	1	6	3	19	43	1155	0	0	8	0	0	8
406	50.5506	52.9249	1.3461	3.72043	92.8571	0.687484	26	11	10	1	4	3	18	43	1184	0	4	4	0	2	6
1	97.7616	100.667	0.965839	3.87081	76.4706	0.687334	22	15	11	1	8	2	20	62	891	1	2	4	0	0	7
507	67.0161	75.1131	2.42403	10.521	85.7143	0.68715	60	19	16	1	19	2	19	62	1065	1	1	5	0	2	5
619	47.6745	51.1959	3.39491	6.91635	78.5714	0.687043	19	10	7	2	6	4	18	24	979	0	3	6	0	2	7
436	23.7864	25.7187	1.07357	3.00586	100	0.68637	19	6	6	1	5	4	18	24	863	2	3	4	5	0	4
958	49.3858	53.3538	1.27739	5.24543	77.2727	0.68633	36	20	15	1	7	2	18	62	1153	0	3	4	2	2	3
450	44.1795	46.4658	1.37231	3.65863	81.8182	0.686309	22	7	5	2	6	4	19	24	1197	0	2	7	0	3	6
347	61.8822	64.2813	3.33466	5.73378	85.7143	0.686048	29	11	9	1	14	3	20	43	824	0	0	8	0	4	4
999	57.3449	60.7554	1.83054	5.24101	92.3077	0.686039	35	10	9	3	10	3	18	43	1361	0	2	6	0	4	4
325	100.669	102.173	0.872805	2.37685	80	0.685989	23	13	10	1	7	2	20	62	959	0	2	5	0	0	7
664	104.444	107.75	3.39147	6.69712	78.5714	0.685773	39	12	9	1	11	2	19	62	1282	0	1	6	0	2	5
98	34.6817	35.66	0.830087	1.80841	78.5714	0.685694	21	10	7	1	11	4	19	24	1058	2	3	4	2	0	7
387	98.2205	100.791	1.42474	3.99495	90.9091	0.685567	30	9	8	2	8	2	19	62	1428	1	2	4	0	0	7
348	55.4361	57.6095	1.04175	3.21513	100	0.685398	20	9	9	1	7	4	19	24	1099	0	2	7	0	0	9
419	96.9265	101.075	0.841661	4.98989	100	0.685102	29	14	14	1	7	2	20	62	895	0	2	5	0	1	6
517	94.653	96.7808	0.968221	3.096	78.5714	0.685017	34	12	9	1	11	2	19	62	1058	0	3	4	0	1	6
926	60.0102	63.4998	1.056	4.54567	70	0.684641	30	17	11	1	12	3	19	43	949	0	1	7	0	0	8
442	58.6372	61.6162	2.08302	5.062	81.25	0.684598	24	13	10	2	5	3	19	43	984	0	2	6	0	0	8
365	103.491	106.397	2.43836	5.34404	71.4286	0.684529	36	12	8	1	8	2	19	62	1359	0	1	6	0	2	5
94	40.1832	43.7163	1.46551	4.99854	91.6667	0.684505	26	8	7	1	5	4	18	24	1006	0	3	6	3	0	6
758	44.6135	48.886	2.09667	6.36913	100	0.684444	25	8	8	1	7	4	19	24	1016	0	4	5	0	4	5
648	52.6371	54.6518	1.48343	3.49817	84.6154	0.684203	23	10	8	1	8	3	19	43	1050	0	2	6	1	2	5
423	56.9973	62.6086	2.46358	8.07482	62.5	0.68406	34	13	7	2	7	3	19	43	1171	0	2	6	0	1	7
687	58.398	60.5538	2.55042	4.70625	100	0.684038	25	7	7	3	6	3	19	43	1291	0	2	6	0	1	7
66	104.592	108.517	1.73935	5.66437	87.5	0.68382	42	14	12	1	9	2	18	62	1179	0	1	6	0	0	7
909	64.5007	67.6683	1.70859	4.87623	77.2727	0.68343	34	20	15	1	8	2	20	61	744	0	1	6	0	2	5
951	49.8864	53.1375	1.6652	4.91634	60	0.68325	25	17	9	1	6	3	19	43	1077	0	0	8	2	3	3
249	57.6292	61.1072	1.07501	4.553	81.25	0.683104	34	13	10	2	8	3	19	43	974	0	2	6	0	0	8
310	67.7482	69.8965	1.40066	3.54896	78.5714	0.683051	25	11	8	2	10	3	19	43	900	0	1	7	0	2	6
172	110.82	114.835	1.4608	5.47537	72.2222	0.682892	49	17	12	2	16	1	18	81	1232	0	1	5	1	2	3
495	66.3876	68.4901	2.03397	4.13646	62.5	0.682812	21	13	7	1	8	3	19	42	1063	1	0	7	0	2	6
96	92.5213	97.9178	2.32549	7.72199	93.75	0.68255	34	14	13	1	9	2	17	56	959	1	0	6	1	2	4
153	69.9989	74.0965	2.32674	6.42424	100	0.682424	47	11	11	2	10	2	19	62	1385	0	2	5	0	0	7
404	55.5752	63.0904	3.02765	10.5428	90.9091	0.682135	32	8	7	1	16	3	19	43	1318	0	2	6	0	2	6
61	70.9635	76.0839	1.34913	6.46948	76.9231	0.681873	29	10	7	1	8	3	19	43	1000	0	2	6	0	0	8
224	79.4297	82.7391	1.77691	5.08631	100	0.681654	37	9	9	2	7	2	20	62	1182	0	3	4	0	2	5
991	159.436	162.873	1.37335	4.81061	63.1579	0.681596	40	18	11	1	11	1	19	81	1029	0	0	6	0	0	6
13	50.7332	55.3412	1.47587	6.08389	87.5	0.681523	30	13	11	1	8	3	19	43	885	0	1	7	0	3	5
469	59.8764	66.2495	1.83949	8.21257	92.8571	0.681465	37	11	10	1	8	3	18	43	1037	0	0	8	0	3	5
959	53.5748	55.195	0.867678	2.48785	91.6667	0.681367	21	8	7	1	8	4	18	24	1289	0	2	7	0	0	9
823	55.573	60.7699	1.03925	6.23614	94.1176	0.681357	24	14	13	1	8	3	19	43	721	0	0	8	0	3	5
426	75.3575	78.2383	1.84313	4.72391	92.8571	0.681342	26	11	10	1	4	3	18	43	1141	0	0	8	0	0	8
215	78.5243	82.2735	2.24897	5.99815	90.9091	0.68119	47	9	8	2	12	2	18	62	1162	2	2	3	0	3	4
997	60.0889	63.0088	1.35512	4.27508	73.3333	0.681021	27	12	8	1	17	3	19	43	1147	0	2	6	0	0	8
588	68.106	70.0233	2.09161	4.00889	84.6154	0.680982	30	10	8	2	7	3	19	43	1070	2	2	4	0	0	8
931	66.0549	68.6067	1.50735	4.05911	78.5714	0.680796	29	11	8	1	14	3	19	43	889	2	1	5	0	0	8
816	51.8292	53.2873	1.01187	2.46997	66.6667	0.680711	28	13	8	2	14	2	18	62	1278	0	2	5	2	0	5
282	97.2611	103.258	1.1763	7.17294	86.6667	0.68071	34	13	11	1	8	2	19	62	1042	0	3	4	0	0	7
489	65.6363	67.7182	0.682628	2.76452	64.7059	0.680614	13	14	8	1	3	3	19	43	939	1	2	5	0	0	8
607	50.8529	52.9969	1.26127	3.40529	78.5714	0.680613	24	11	8	1	9	3	19	43	909	2	3	3	0	3	5
493	105.842	110.11	2.98917	7.25715	80	0.680399	58	13	10	2	17	2	19	62	1086	0	0	7	0	1	6
102	47.6618	52.4756	2.06046	6.87421	100	0.680377	32	9	9	1	11	3	17	43	1341	0	2	6	0	4	4
79	64.3609	66.4277	0.907201	2.97402	61.1111	0.680295	12	15	8	1	4	3	19	43	1047	0	4	4	0	0	8
575	56.8521	59.8928	1.37547	4.41613	82.3529	0.680147	31	14	11	1	7	3	19	43	1061	0	1	7	0	2	6
788	53.0788	56.9764	1.09102	4.98854	86.6667	0.6794	30	12	10	1	8	3	18	43	1215	0	1	7	1	2	5
324	52.2194	55.3622	0.685611	3.82847	88.2353	0.679391	22	14	12	1	6	3	18	38	964	1	2	5	0	1	7
275	69.6737	71.1346	1.72003	3.18091	64.7059	0.679329	20	14	8	2	7	3	20	43	1285	0	2	6	0	0	8
720	45.6061	46.5504	0.392348	1.33667	90.9091	0.679308	13	7	6	1	4	4	19	24	977	2	2	5	0	2	7
610	53.9819	57.4998	1.54707	5.06505	81.8182	0.67918	19	8	6	2	4	3	20	43	1163	0	2	6	0	1	7
547	152.758	155.111	1.24292	3.59575	55.5556	0.678998	19	17	9	1	7	1	19	81	872	1	1	4	0	0	6
516	76.1259	78.7121	0.953046	3.5393	62.5	0.678941	31	14	8	2	8	2	20	62	1102	0	2	5	0	4	3
197	40.7841	44.6944	1.92999	5.84028	80	0.678841	24	12	9	1	7	3	18	43	1069	0	3	5	2	1	5
475	100.931	105.893	2.27787	7.24058	80	0.678732	45	13	10	2	13	2	19	62	1184	0	1	6	0	1	6
793	69.6921	71.7378	2.33847	4.38412	62.5	0.67854	22	13	7	2	10	3	18	43	1304	0	0	8	0	2	6
790	152.593	155.154	1.07822	3.63856	66.6667	0.678527	35	17	11	1	12	1	19	81	1133	1	1	4	0	0	6
890	50.8438	53.7435	1.59624	4.49594	71.4286	0.678228	30	11	7	1	10	3	18	43	925	0	0	8	1	3	4
286	100.609	102.901	0.933772	3.22587	81.25	0.678025	36	14	11	1	15	2	18	62	1139	0	1	6	0	1	6
527	60.1291	64.8989	1.39535	6.1651	92.3077	0.67792	39	10	9	1	10	3	20	43	1119	0	2	6	0	0	8
774	55.9298	58.6796	1.88221	4.63209	100	0.677915	26	7	7	2	7	3	18	43	1242	0	2	6	0	3	5
458	57.2826	58.9146	0.72849	2.36045	50	0.677762	10	13	5	1	4	3	19	43	965	0	2	6	0	0	8
736	47.5132	50.5228	2.10743	5.11711	92.3077	0.677615	31	10	9	1	8	3	19	43	996	0	3	5	2	5	1
205	72.8891	74.9315	1.03546	3.07784	80	0.677444	28	12	9	1	8	3	17	43	1115	0	0	8	0	0	8
529	112.075	118.557	1.35943	7.84217	78.9474	0.677443	35	18	14	2	10	1	19	81	1074	1	1	4	0	2	4
255	43.9488	48.198	1.58693	5.83622	100	0.677427	47	10	10	2	11	2	18	62	1227	2	2	3	0	6	1
803	48.9817	52.8296	1.78032	5.6282	75	0.677414	31	13	9	2	7	3	19	43	1221	0	1	7	0	4	4
639	59.2652	61.102	0.973558	2.81031	80	0.677254	29	12	9	2	11	3	19	43	1059	0	1	7	2	1	5
312	53.3023	55.5596	0.867475	3.12481	91.6667	0.677235	19	9	8	1	5	3	19	43	854	0	3	5	0	0	8
551	58.2531	61.4734	1.8055	5.0258	100	0.677097	25	7	7	2	7	3	19	43	1109	2	2	4	0	0	8
293	72.8899	75.3063	1.14231	3.55876	73.3333	0.676621	22	12	8	2	8	3	19	43	849	0	0	8	0	0	8
681	60.3363	63.4089	1.25962	4.33229	84.6154	0.675778	27	10	8	1	12	3	18	43	1061	0	0	8	0	2	6
762	48.6366	53.5824	1.14448	6.09027	82.3529	0.67577	30	15	12	1	7	2	19	62	961	0	2	5	2	1	4
39	54.5419	57.8772	1.14014	4.47544	87.5	0.675414	34	13	11	1	10	3	19	43	917	0	0	8	1	1	6
330	60.3917	63.2428	1.65796	4.50902	92.3077	0.675119	21	10	9	1	5	3	19	43	1068	0	0	8	0	2	6
912	74.049	78.8218	1.79619	6.56898	75	0.675115	46	14	10	1	16	2	18	62	1301	0	1	6	1	2	4
654	57.2385	62.0487	1.23135	6.04154	91.6667	0.674957	20	8	7	1	8	4	18	24	832	0	0	9	0	0	9
60	69.5065	72.323	1.35898	4.17545	86.6667	0.674939	29	12	10	2	8	3	20	43	971	0	1	7	0	0	8
57	49.926	51.8426	1.17183	3.0884	91.6667	0.674569	24	9	8	1	8	3	19	43	988	2	2	4	0	0	8
857	62.807	65.1594	1.85947	4.21183	100	0.67451	25	7	7	3	5	3	18	43	1491	2	0	6	1	2	5
375	45.5858	49.3586	1.19775	4.97057	86.6667	0.674212	34	13	11	2	9	2	19	62	1219	1	3	3	4	0	3
536	53.1583	56.8728	0.804166	4.51868	87.5	0.674196	25	13	11	1	8	3	19	43	794	0	2	6	0	1	7
831	43.4511	44.4703	0.943902	1.96314	83.3333	0.674094	8	7	5	1	3	4	18	24	1091	2	2	5	0	2	7
233	58.7173	60.5669	1.62901	3.47864	76.4706	0.673993	20	14	10	1	7	3	20	42	1190	1	4	3	0	3	5
641	35.3467	40.4049	2.50639	7.56461	100	0.673741	34	9	9	1	8	3	19	43	940	2	3	3	3	0	5
335	80.7803	84.1421	2.1023	5.46417	80	0.67362	36	13	10	2	10	2	18	62	1067	2	0	5	0	4	3
786	58.2842	59.9192	4.23667	5.87166	71.4286	0.673473	24	11	7	2	7	3	19	43	984	0	1	7	0	4	4
309	49.8542	53.6075	1.07531	4.82867	100	0.673251	26	9	9	1	5	3	18	43	1192	0	2	6	0	3	5
716	62.358	67.7247	1.82733	7.19403	78.5714	0.673147	33	11	8	1	8	3	18	43	1104	0	1	7	1	2	5
552	56.6957	58.4775	0.619	2.40082	87.5	0.672923	15	13	11	1	4	3	19	43	995	1	0	7	0	2	6
115	55.2678	57.9259	2.53796	5.19601	100	0.672246	40	9	9	3	10	2	19	62	1369	0	2	5	2	2	3
434	49.0406	51.1678	1.63882	3.76601	90.9091	0.672223	30	8	7	2	7	3	18	43	1091	2	0	6	1	2	5
644	50.4269	53.5869	0.99213	4.15209	100	0.672217	29	10	10	1	5	3	18	43	1062	0	2	6	1	0	7
761	70.3923	74.8033	1.07787	5.48895	85.7143	0.672195	36	11	9	1	11	3	18	43	955	0	1	7	0	0	8
141	55.7772	59.2539	1.2647	4.74133	92.8571	0.672088	30	11	10	1	10	3	20	43	892	0	2	6	2	0	6
145	54.8494	59.8424	2.60184	7.59488	100	0.672064	30	7	7	2	7	3	18	43	918	2	2	4	0	1	7
51	69.5576	72.5836	2.88536	5.91143	75	0.671923	41	14	10	2	10	2	19	62	1333	2	0	5	0	3	4
74	56.6983	58.2112	0.850715	2.36365	81.8182	0.671895	21	8	6	1	12	3	19	43	856	0	3	5	0	0	8
696	53.3962	57.1122	1.57236	5.28837	66.6667	0.671722	33	12	7	4	8	3	19	43	1272	0	3	5	0	1	7
58	58.927	62.7122	1.69224	5.4774	75	0.671608	36	13	9	1	9	3	18	43	1009	0	1	7	0	2	6
14	72.8439	74.9184	0.971646	3.04623	68.75	0.671456	26	14	9	1	7	2	20	62	1016	0	1	6	0	2	5
59	53.0989	54.76	0.664085	2.32519	100	0.671357	20	9	9	1	3	3	20	43	828	0	2	6	0	1	7
930	50.3474	53.9026	2.15163	5.70679	91.6667	0.671266	34	10	9	1	13	2	18	62	1199	2	2	3	0	3	4
861	65.695	68.588	1.40719	4.30022	80	0.671136	27	12	9	2	5	3	18	43	1132	0	1	7	1	0	7
169	58.3344	63.3666	1.33267	6.36485	93.75	0.671053	44	13	12	1	10	3	19	43	1113	0	0	8	1	0	7
207	45.5476	48.4321	1.87428	4.75883	86.6667	0.67079	24	12	10	1	6	3	19	43	887	0	3	5	2	0	6
265	71.5083	75.8571	3.69392	8.04268	83.3333	0.670787	33	9	7	3	10	3	20	43	1286	0	2	6	0	2	6
732	54.8245	59.2934	3.89076	8.35961	92.3077	0.670355	29	10	9	1	6	3	19	43	871	2	2	4	0	0	8
372	57.7857	63.3739	1.23151	6.81971	100	0.670347	20	10	10	1	5	3	20	43	708	0	2	6	0	0	8
617	60.915	66.075	1.88023	7.04018	82.3529	0.670239	29	14	11	1	8	3	19	43	1067	0	1	7	0	0	8
393	65.1981	67.8129	0.910238	3.52506	86.6667	0.670228	32	12	10	1	9	3	18	43	1403	0	1	7	1	0	7
578	66.0329	69.2981	1.48536	4.75054	78.5714	0.669679	36	11	8	2	9	3	19	43	1449	2	0	6	0	1	7
581	46.9666	48.0132	1.15944	2.20602	63.6364	0.669533	10	7	3	1	5	4	18	24	1197	2	0	7	0	2	7
474	54.0599	57.0097	1.40626	4.35605	92.3077	0.669234	18	10	9	1	4	3	19	43	936	2	0	6	0	0	8
950	64.4337	67.152	2.28137	4.9996	90.9091	0.669227	32	9	8	2	7	2	19	62	1330	2	2	3	0	3	4
291	53.0993	55.9256	0.965548	3.7918	92.8571	0.6689	29	11	10	1	7	3	18	43	914	0	0	8	0	4	4
33	55.9192	57.5209	1.08438	2.68614	90.9091	0.668614	24	8	7	2	6	3	17	43	1502	0	0	8	0	4	4
397	61.0685	63.4695	1.36011	3.76105	72.2222	0.668571	28	16	11	2	5	2	18	62	1051	1	3	3	1	0	6
656	57.1302	59.4437	1.28266	3.59613	80	0.668276	25	12	9	1	10	3	19	43	1177	0	0	8	0	3	5
131	59.4551	62.3079	0.721347	3.57409	92.8571	0.667715	25	11	10	1	12	3	19	43	735	0	2	6	0	0	8
428	53.0045	55.3681	0.6503	3.01398	81.25	0.667689	19	13	10	1	5	3	20	43	865	0	2	6	0	1	7
740	83.4914	87.4718	2.88143	6.86188	66.6667	0.667636	40	13	8	2	18	2	18	62	1216	0	0	7	0	2	5
753	101.702	103.224	0.648954	2.17097	66.6667	0.66724	19	13	8	1	5	2	19	62	927	0	1	6	0	2	5
800	100.763	103.847	1.50978	4.59368	86.6667	0.666991	33	13	11	1	11	2	19	62	1049	2	1	4	0	0	7
340	108.038	111.012	1.75967	4.73379	60	0.666864	34	13	7	1	17	2	19	62	995	0	0	7	0	0	7
770	104.656	108.659	1.13506	5.1385	92.3077	0.666777	46	11	10	1	13	2	17	62	1294	0	0	7	0	0	7
748	66.9394	73.6072	3.32506	9.99285	92.3077	0.666454	30	10	9	1	8	3	19	43	990	0	3	5	0	2	6
247	93.6426	95.398	1.04676	2.80223	84.6154	0.666342	20	11	9	1	7	2	18	62	910	0	0	7	1	2	4
612	98.4131	104.095	1.61727	7.29885	73.3333	0.666339	40	13	9	1	13	2	19	62	1294	1	2	4	0	0	7
590	56.205	58.6868	1.37019	3.85205	100	0.666306	28	8	8	1	8	3	19	43	1421	0	2	6	0	2	6
191	67.3004	71.2378	1.63126	5.56867	71.4286	0.666162	36	19	13	1	13	2	19	62	823	0	1	6	0	3	4
604	54.8813	59.7793	1.32765	6.22561	77.7778	0.665931	26	15	11	2	5	3	18	43	1037	1	2	5	0	2	6
873	66.7052	68.5937	1.29081	3.17929	76.9231	0.665679	20	10	7	2	5	3	18	43	1315	0	2	6	0	1	7
227	148.765	152.214	1.46068	4.90954	77.7778	0.665658	43	17	13	2	12	1	17	81	1288	1	1	4	0	2	4
749	99.4321	101.504	1.13629	3.20857	80	0.665521	27	13	10	2	9	2	19	62	1067	0	2	5	0	1	6
739	96.4276	99.4948	4.55224	7.61944	71.4286	0.665256	24	12	8	1	5	2	19	62	1240	2	1	4	0	2	5
763	97.6787	104.674	0.868738	7.86387	100	0.665058	26	14	14	1	7	2	18	62	819	1	1	5	0	0	7
599	70.8653	74.4522	0.950021	4.53696	68.4211	0.664998	33	18	12	1	12	1	20	81	832	1	1	4	2	0	4
398	74.4356	79.6614	2.72122	7.94701	92.3077	0.664972	39	10	9	3	8	3	18	43	1372	0	0	8	0	2	6
952	105.035	108.935	1.51442	5.41379	100	0.664922	33	11	11	2	8	2	18	62	1084	0	0	7	0	0	7
812	57.5934	61.0264	1.03925	4.47223	92.3077	0.664857	26	10	9	1	4	3	19	43	1119	0	2	6	0	0	8
837	50.2698	54.0879	2.89313	6.71125	73.3333	0.664808	25	12	8	1	7	3	20	43	1022	0	2	6	0	4	4
979	64.5061	67.3315	1.5016	4.32701	85.7143	0.664771	27	10	8	2	5	3	18	43	1130	2	1	5	0	1	7
841	54.8674	57.9534	2.94644	6.03243	100	0.664704	45	10	10	1	13	2	18	62	1111	2	0	5	0	3	4
965	65.2906	69.9987	1.67617	6.38429	84.6154	0.664591	35	10	8	1	9	3	19	43	969	0	3	5	0	2	6
257	97.2801	100.584	0.984308	4.28861	81.25	0.66459	27	14	11	2	5	2	19	62	858	1	2	4	0	1	6
697	60.7163	61.7434	1.98254	3.0096	66.6667	0.664498	19	12	7	1	9	3	18	43	1058	0	2	6	0	0	8
323	101.042	104.227	1.36643	4.55175	81.25	0.664401	32	14	11	1	7	2	19	62	977	0	1	6	0	1	6
699	54.1742	60.703	1.7394	8.2682	100	0.664273	28	10	10	1	9	3	19	43	695	0	3	5	0	0	8
818	45.2083	47.1852	0.860718	2.83768	78.5714	0.664207	17	11	8	1	7	3	19	43	924	0	3	5	0	3	5
443	37.7274	40.7515	0.850705	3.87484	80	0.663787	29	17	13	1	8	3	19	43	872	0	1	7	2	4	2
865	68.751	71.6475	1.23378	4.1303	55	0.663689	33	18	9	1	9	2	19	46	1310	1	2	4	0	1	6
880	57.171	58.0138	0.536173	1.37897	69.2308	0.663604	13	10	6	1	6	3	18	43	878	0	2	6	0	0	8
570	51.4479	52.3449	0.700327	1.59729	64.2857	0.663331	14	11	6	2	4	3	19	43	1002	0	3	5	0	3	5
694	46.6741	49.8089	1.3797	4.51446	92.3077	0.663235	22	10	9	1	5	3	19	43	1031	0	2	6	2	1	5
714	72.5802	74.8858	0.788065	3.09374	82.3529	0.663221	30	15	12	1	4	2	19	62	925	0	2	5	0	0	7
16	53.7372	56.3514	1.18091	3.79509	73.3333	0.662952	21	12	8	1	10	3	19	43	997	1	2	5	0	1	7
487	73.0469	75.5862	1.29937	3.83868	85.7143	0.662751	28	11	9	2	9	3	19	43	1157	0	0	8	0	0	8
192	65.7602	67.0261	1.21265	2.47857	73.3333	0.662349	28	11	7	2	11	3	19	43	1222	2	1	5	0	0	8
733	62.5766	65.4865	1.74591	4.65583	83.3333	0.66217	28	9	7	2	7	3	18	43	1160	2	1	5	1	0	7
977	60.7343	65.749	1.26256	6.27731	57.8947	0.662043	36	17	9	1	10	2	20	62	1173	0	1	6	1	3	3
795	56.5248	61.663	1.69007	6.82824	100	0.661982	32	9	9	1	7	3	19	43	979	0	2	6	0	2	6
882	73.1347	76.6786	1.38711	4.93101	100	0.661982	24	8	8	1	5	3	19	43	1137	0	0	8	0	0	8
944	58.1401	60.7567	1.08382	3.70042	81.25	0.661861	27	13	10	1	7	3	20	43	957	0	0	8	0	2	6
472	65.2379	67.4979	1.06882	3.32882	65	0.661828	21	18	11	1	7	2	20	62	913	0	3	4	0	2	5
250	45.6113	50.1239	1.51055	6.0231	82.3529	0.661817	23	14	11	1	7	3	18	43	714	0	2	6	2	1	5
109	57.3352	61.7179	1.38101	5.76372	73.6842	0.661766	33	16	11	1	7	3	19	43	1326	1	1	6	0	0	8
447	63.5687	65.8365	0.933953	3.20177	64.7059	0.661628	19	14	8	1	6	3	18	43	1215	0	0	8	0	0	8
746	45.6407	47.814	1.59317	3.76645	85.7143	0.661476	25	11	9	2	6	3	19	43	1076	2	3	3	0	2	6
976	45.8823	50.2337	1.18545	5.53682	100	0.661468	33	10	10	1	10	2	19	62	1138	0	3	4	3	0	4
894	59.1883	60.7634	0.454559	2.02959	78.5714	0.661306	19	11	8	1	6	3	18	43	839	0	2	6	0	0	8
896	67.1193	71.356	1.70488	5.94161	92.3077	0.66111	31	10	9	1	6	3	18	43	871	0	2	6	0	1	7
118	72.9427	75.4062	1.37051	3.83401	50	0.660968	31	16	7	2	10	2	19	62	1417	0	1	6	0	1	6
996	74.0657	79.5943	1.54589	7.07447	73.6842	0.660939	46	17	12	1	13	2	19	43	1278	1	0	6	0	2	5
817	42.9462	44.8999	2.45042	4.4041	80	0.660822	23	12	9	1	7	3	18	43	1025	0	3	5	2	1	5
804	70.3126	73.5133	2.0205	5.22122	64.7059	0.660393	28	15	9	1	10	2	20	61	1109	1	2	4	0	1	6
369	148.668	151.019	0.80526	3.15596	75	0.660055	29	15	11	1	6	1	18	81	959	1	0	5	1	0	5
78	52.7709	53.9059	1.83714	2.97214	84.6154	0.659999	19	10	8	2	4	3	18	43	1159	2	2	4	0	0	8
11	50.0177	53.0639	0.661428	3.70765	81.25	0.659936	25	13	10	1	8	3	18	43	826	1	2	5	0	2	6
868	69.8166	74.1193	2.14436	6.44707	84.6154	0.659885	34	11	9	1	8	2	20	62	1212	0	2	5	0	0	7
948	67.9367	71.9911	1.71947	5.77391	83.3333	0.659879	27	16	13	1	5	2	18	61	811	0	0	7	0	2	5
993	72.258	74.6429	1.0659	3.45075	70	0.659845	29	18	12	1	12	2	19	62	1093	1	1	5	0	0	7
155	55.6856	57.1673	1.97118	3.45288	76.9231	0.659829	19	10	7	2	5	3	18	43	1452	2	4	2	0	0	8
454	56.325	57.6189	0.810612	2.10454	76.9231	0.659659	17	10	7	2	5	3	19	43	1154	0	2	6	0	4	4
117	57.2945	60.9372	2.34691	5.98962	90	0.659545	22	7	6	2	5	3	19	43	1224	0	2	6	0	3	5
